Unnamed: 0,ID,prompt,response,label,augment_type
,614c80483d06dcf7ad552679,help people with mobility impairments navigate stairs.,Electric railings that pull up when one arrives t,1,strip
,606eeeb1b22794e6357aff7f,reduce the risk of accidents caused by distracted driving.,beetles regulator for small roads,1,random multi word
,61648e4f0d2212047ab36b27,reduce the amount of single-use plastic packaging used in retail products.,UQe morl reusable packaging,1,mispell
,5efae8ae4003e69471e548b3,reduce the amount of litter in public spaces and promote waste reduction and recycling.,build a house,1,didnt understand different dataset
7832.0,63d53c6bc368b9fa8d33f4cf,reduce the risk of accidents caused by distracted driving.,hatch to keep devices secure while driving and avoid usage,0,
,5fb93955fec8e17451e22dce,increase the use of renewable energy sources.,bricklay,1,didnt understand different dataset
,5edae63453d0d5000db3ca8e,help people with hearing impairments participate in group conversations.,sign language works,1,strip
,6400c176195e0363ae8f6e1f,assist people with learning impairments retain information.,digital ,1,strip
,613a5a785f9cc6cb102fcc00,reduce the risk of accidents caused by distracted driving.,car s,1,strip
7773.0,6160f5524121cc64e5734edc,reduce the risk of accidents caused by distracted driving.,build cars that have automatic brake system in case they are too close to other cars of objects along the road,0,
5699.0,61699d2c44832e100023cb80,reduce the amount of litter in public spaces and promote waste reduction and recycling.,make competition for the most clean citizens,0,
5411.0,5e94d68d019f0836d66ed17e,reduce the amount of litter in public spaces and promote waste reduction and recycling.,buildings having in wall trash cans,0,
,5fd50a355025422fd25bb05b,help people with hearing impairments participate in group conversations.,"idk, man",1,dont know
,5e94d68d019f0836d66ed17e,reduce the amount of litter in public spaces and promote waste reduction and recycling.,adelocerous that clean up,1,random multi word
,616891e25a026e1f7262116c,reduce air pollution in cities.,carinaria poephaga hydrodictyon pollutedness transport,1,random multi word
,615392c76ae5484eb2e1a9e2,reduce traffic congestion in mega cities.,essentialize chloralize,1,random multi word
8070.0,60271284854f3a4c73aae8d4,reduce traffic congestion in mega cities.,make working at home more usual,0,
5844.0,5cc555d346fb4500171c0a9e,reduce the amount of single-use plastic packaging used in retail products.,Charge more for new packagings,0,
6240.0,6175344a14bb4601fc9a16a9,reduce the amount of single-use plastic packaging used in retail products.,make the plastic waste stronger for more than one time use,0,
5437.0,5efb5159147ea4089af8685d,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Boards scattered around the public spaces stating goals in terms of recycled products.,0,
,5f8473a0bd72b20c607dbf13,reduce the amount of litter in public spaces and promote waste reduction and recycling.,betVer pMy fmr peXple whg Bork oU trash collecting,1,mispell
1809.0,6165723016d6dbb980c753c2,help people with mobility impairments navigate stairs.,stair climbers,0,
8059.0,60149ad4dc001b4d6d233fbc,reduce traffic congestion in mega cities.,Online work,0,
,610acf76d33d448b391eb588,reduce the amount of single-use plastic packaging used in retail products.,Source of light in the dark,1,didnt understand different dataset
,60143223fd24823c7837f224,reduce the carbon footprint of office buildings.,usF digital paper,1,mispell
,5e4adb14496ba70319c891a3,reduce the amount of single-use plastic packaging used in retail products.,to lend,1,didnt understand different dataset
,5fc3ce366a0a553fcaf30cd9,help people with speech impairments communicate effectively.,"I have no idea, lol.",1,dont know
,5f2ed914a87abd287ed66ddf,reduce the risk of accidents caused by distracted driving.,increase the integrity of,1,strip
6723.0,6175344a14bb4601fc9a16a9,reduce the carbon footprint of office buildings.,reuse clayey materials,0,
7727.0,613aef3d9041bcd28952af82,reduce the risk of accidents caused by distracted driving.,fun roads to keep interest,0,
5078.0,60f1bbd624d5451a443130da,reduce air pollution in cities.,The use of bicycles or walking,0,
,5e89fb7c1ffebe0116d1ea29,reduce traffic congestion in mega cities.,"Can't say, sry.",1,dont know
,637d58b9dd14dc68ba68920a,reduce the environmental impact of air travel.,I'm exhausted with this.,1,dont know
1128.0,5f61bbe3c18cc915aac68b32,help people with hearing impairments participate in group conversations.,Sensor that judges the volume of the conversation and adjusts accordingly for the user,0,
4887.0,5f27cadd2947300008515f3f,reduce air pollution in cities.,Car tax,0,
,616b44e7e3e9cd8e26040a3a,increase the use of renewable energy sources.,Pay citizens,1,strip
,6346d43493a4f14e735bc630,improve the efficiency of public transportation systems.,dog house,1,didnt understand different dataset
4912.0,5f503987fc18901a2c94c407,reduce air pollution in cities.,Reducing smoking areas,0,
7994.0,5f2ed914a87abd287ed66ddf,reduce traffic congestion in mega cities.,install more traffic lights on very populated streets,0,
,611e3d422e558c52f90295fd,improve the efficiency of public transportation systems.,building material,1,didnt understand different dataset
7516.0,5fa3210b4af86b5dd1b57153,reduce the risk of accidents caused by distracted driving.,vibration alerts,0,
,6087e336334fa026832c5a5a,help people with mobility impairments navigate stairs.,chOnje vheir flOt/OpOrtment iv O ground floor one,1,mispell
,60e02831b774a9b58c6c3a9a,improve the efficiency of public transportation systems.,bladdernut nuts irresistance nutsy euhemerising unpedestaled storting flustery storting,1,random multi word
,63f030e4617ebd1995cef566,increase the use of renewable energy sources.,I'm tired of this.,1,dont know
,63e64e1d77f3e27e649b5859,reduce traffic congestion in mega cities.,Beats me.,1,dont know
,63d13f20cabfb7e37c130047,improve the efficiency of public transportation systems.,Trash basket,1,didnt understand different dataset
,616f5e63fe91acc477b3350f,assist people with learning impairments retain information.,I have no idea.,1,dont know
8262.0,6139e132a5a68081cf1a1314,reduce traffic congestion in mega cities.,dedicated bus lanes,0,
,60042198baf15d197d02f946,reduce the carbon footprint of office buildings.,threaten someone,1,didnt understand different dataset
7789.0,62c61250e85c96fc1794c7db,reduce the risk of accidents caused by distracted driving.,Focus alarms,0,
,5f773f5c429e260d39fa39e8,reduce air pollution in cities.,electric car,1,strip
4964.0,5ffcc820426b8c19e80f397a,reduce air pollution in cities.,be forbidden to smoke,0,
,644cdee223c4b93bf46c7301,reduce the carbon footprint of office buildings.,pretentious hashing,1,random multi word
3286.0,611e3d422e558c52f90295fd,improve the efficiency of public transportation systems.,Trains,0,
,5f8310cc97a96f4484b0dbdc,reduce traffic congestion in mega cities.,surface tra,1,strip
,614368f935e65dafb1dbd6c1,reduce traffic congestion in mega cities.,tailboard notidanus,1,random multi word
,615d7acbb9a02581184e33af,increase the use of renewable energy sources.,jabs,1,didnt understand different dataset
,60143223fd24823c7837f224,reduce the carbon footprint of office buildings.,hjre aa environmental engineer,1,mispell
5781.0,6466e6a8f3ab2a0f9c362e95,reduce the amount of litter in public spaces and promote waste reduction and recycling.,recycling boxes,0,
1969.0,56cb8858edf8da000b6df354,help people with speech impairments communicate effectively.,subtitling when on video calls,0,
,615749fdd6986ebfdcdc1d65,reduce air pollution in cities.,MAKE SURE FACTORIES REDUCE THE AMOUNT OF POLLUTION THEY P,1,strip
1478.0,5e6d21739f3bf02e56c9b113,help people with mobility impairments navigate stairs.,grippy material on the steps,0,
,61179892ed24c4754521c75a,increase the use of renewable energy sources.,"idk, sorry mate",1,dont know
,634fde191ed73d0409412077,reduce the environmental impact of air travel.,develop aircraft that work with el,1,strip
,601574b93eee9a631a2c0ef6,improve the efficiency of public transportation systems.,Bbtter prepaGe xhe roads so that vehicles circulate with less traffic,1,mispell
1348.0,62c50bf9b7587ff5073cd7fb,help people with hearing impairments participate in group conversations.,Recording device that types conversations for an individual and recognizes different voices to assign names to each,0,
4884.0,5f25c13cc7c8ea1ac7a0f863,reduce air pollution in cities.,time to spend deforestation,0,
3148.0,60143223fd24823c7837f224,improve the efficiency of public transportation systems.,bigger vehicles,0,
,60e44e23facb93f7970b2df0,help people with speech impairments communicate effectively.,langarai simpliciter supersingular,1,random multi word
,5e2191a2727e0446c780b2e3,reduce air pollution in cities.,idk anymore,1,dont know
,6036b55a1bb857e12fb70219,improve the efficiency of public transportation systems.,Double-decker trucks so,1,strip
,60042198baf15d197d02f946,help people with speech impairments communicate effectively.,make steps,1,didnt understand different dataset
3447.0,63d3f9320ebe4d999df00267,improve the efficiency of public transportation systems.,"Use a tap-on, tap-off system to reduce queues at public transport stations",0,
179.0,63d445f526ffaf8ec7fdf0ba,increase the use of renewable energy sources.,wind,1,
5688.0,6159fff6ba061b71305d3223,reduce the amount of litter in public spaces and promote waste reduction and recycling.,no throwing out the window,0,
1155.0,5fc44d83862e3e79b02e0438,help people with hearing impairments participate in group conversations.,eardrum transplant,0,
2102.0,5fc3ce366a0a553fcaf30cd9,help people with speech impairments communicate effectively.,text to speech apps,0,
,60cef9c83282a01ae76ff4c2,reduce traffic congestion in mega cities.,better desRgned Sublic transBort syptem,1,mispell
,613a5a785f9cc6cb102fcc00,improve the efficiency of public transportation systems.,confronted technology,1,random multi word
,612523e227a1058e12fe7faa,reduce traffic congestion in mega cities.,fasd trackd,1,mispell
,5db050bee16e28001752bc92,increase the use of renewable energy sources.,sslar pights aL Fome,1,mispell
,6140f49855d0bb381d41eddf,reduce the risk of accidents caused by distracted driving.,Automatic conduct,1,strip
7294.0,6165723016d6dbb980c753c2,reduce the environmental impact of air travel.,fly more efficient aircrafts,0,
2333.0,616c5184f5f58cc79f9bcf9b,help people with speech impairments communicate effectively.,"Use technology to let them communicate through pictures, draws,etc.",0,
,6140f49855d0bb381d41eddf,reduce the amount of single-use plastic packaging used in retail products.,Shed,1,didnt understand different dataset
7776.0,6163af4e6672fb3862f2ae39,reduce the risk of accidents caused by distracted driving.,A sensor to indicate when you don't have a hand on the steering wheel or gear lever,0,
